gene	rna_pval	rna_log2fc	protein_pval	protein_log2fc
3464	SRBD1	0.406229567119691	0.294510853741121	0.158553275934198	-0.395347539382404
3465	MOB1B	0.406854416235388	0.300631633509281	0.0566216169282046	0.532618056268273
3466	HNRNPC	0.407285090716735	-0.297150093642328	0.13990394405988	-0.415064128856077
3467	ITIH3	0.408495567880521	-0.296940083922143	0.154333731798932	0.404206069024254
3468	ITGB8	0.408814067129105	0.311750818437345	0.0146182196383331	0.692353146536742
3469	IRF2BP1	0.40922258241306	-0.299079860845667	0.122116613180597	-0.432591848911673
3470	MED28	0.410135410615421	-0.299022575776788	0.0605072937474168	-0.628022842131292
3471	SYNCRIP	0.410260848593985	-0.297244884242556	0.0126586099518543	-0.700158887971036
3472	LSM14A	0.411437027577949	0.294907606610505	0.0161948989529686	0.693498456142261
3473	AGFG2	0.411967364867248	0.306658615349577	0.115060083564566	0.462399220554041
3474	ATP6V1C1	0.412998780975365	0.294743706710686	0.0381107777402715	0.583354616838178
3475	WDTC1	0.413522410387721	0.29026397775724	0.145858241383739	-0.431847902473179
3476	WBP11	0.414630735482153	0.294218956404647	0.160095000165674	-0.392164895830223
3477	WWC1	0.416030665144633	0.29352965503467	0.0937435867200071	0.83402140607733
3478	ITGB5	0.417017187762901	0.293692575528551	0.154106327391512	0.402112127983701
3479	HOPX	0.417773585571197	0.289206410750125	0.00231757724834397	1.00824046293044
3480	ATP6V1H	0.418805368132889	-0.297138739558221	0.0385865077231654	-0.581567374984462
3481	EEA1	0.419594815555918	0.287775747976419	0.113518533093926	0.451202395290652
3482	RCOR2	0.419870004322227	0.288902791171495	0.126461906638577	-0.458977747959092
3483	EEF1G	0.421337942568944	-0.2857960561879	0.078144145145984	-0.491298864987374
3484	HNRNPA1	0.422843828438079	-0.288540390347107	0.0973096267016271	-0.463518270512226
3485	SLC6A6	0.42284974209732	0.296731811016194	0.0274771458075064	2.23830340897744
3486	GTF2H1	0.423263845876953	-0.292891100060852	0.113946298330643	-0.457116193188282
3487	NXT1	0.42338363538604	-0.290146157536929	0.143184713642324	-0.428801900790767
3488	NCOA7	0.423565753605289	0.285329498684963	0.0590160851480731	0.580304042464015
3489	USP13	0.423970125971953	-0.296091717843087	0.146276985377854	-0.403700093483862
3490	SLC2A1	0.424144441041371	0.284596514580456	0.083365400271562	0.486812563733755
3491	CDC5L	0.424361561885156	-0.287300805867419	0.141694239067437	-0.40861114850692
3492	ABHD14B	0.424669753441785	-0.283900883880386	0.108359412220785	0.450844457665837
3493	C8A	0.424736826465489	-0.377083480357213	0.131550149137665	0.424931933719117
3494	RIOK3	0.424998728356679	-0.287491129229141	0.143209500495566	0.45533601530708
3495	CD3EAP	0.426137989542056	-0.303466934061167	0.027331846443019	0.666606903855777
3496	RBM8A	0.42722480136442	-0.287953703605738	0.0167747282722577	-0.683831014521377
3497	NUDT1	0.4276596786226	-0.28158622637278	0.0212125613553941	-0.679515577401059
3498	BOP1	0.428110717396125	0.282123144906196	0.153636805723669	-0.396158824966256
3499	RAB3GAP2	0.428126388721633	0.28250607231763	0.146647246247529	0.407716707699808
3500	SMOC2	0.429486654386904	0.285651403228966	0.0499694136669336	0.590624280671463
3501	THOC7	0.429576728248238	-0.281468642343142	0.0649415353672427	-0.523093416140101
3502	C1orf123	0.430684678682615	-0.281133311922512	0.0194221214987048	0.670602664489923
3503	TRIM27	0.431051112937651	-0.286353425083293	0.0686760224775173	-0.529654226838937
3504	MRPL49	0.431541901928433	-0.280897637285469	0.0694365340713147	-0.512340311173968
3505	IMPA1	0.432039394231951	0.279657338410676	0.122809418269229	0.430815794825688
3506	RBBP8NL	0.432105892915481	-0.286145931610764	0.026566291898784	-1.33544550171527
3507	GCSH	0.432463009445814	-0.295781327811496	0.118587830519966	0.433141348846098
3508	MOCS3	0.43410667110097	-0.282543696025086	0.122046420089499	-0.438046578825873
3509	LRRC17	0.4356492981059	0.278869701953838	0.140987716511939	0.555823877643797
3510	SCG3	0.436259577075925	0.278753122473521	0.0626838422607995	-1.93407527047212
3511	NFKB2	0.436268718183558	0.279095677141869	0.0614765524247911	0.530653171997348
3512	MTX2	0.437990202807094	0.283909206393269	0.136501891670605	0.431277375263107
3513	MUC5B	0.438791947700833	0.275071612094473	0.0873079061136112	0.495923473703896
3514	LRRC40	0.438988454866645	-0.278443297630159	0.136961225431338	0.412434755513827
3515	KANK2	0.440027569585241	0.277080978256205	0.0429992161371835	0.574863904223565
3516	RYBP	0.440485792811988	0.275026648680698	0.0678873286968998	-0.558658221699821
3517	MTA2	0.441032780062956	0.281431629653461	0.0400646493837887	-0.584790760701881
3518	NAPEPLD	0.442356350368792	0.27682281739351	0.0185271618489122	1.17428618769185
3519	DNM1L	0.442967106187365	-0.281026597744686	0.00974687059656968	0.731703721648934
3520	BRPF1	0.443118473290528	0.274257101069173	0.0857936303655348	0.490875192285884
3521	FAM117B	0.443145343773078	0.272721139358365	0.0372831296385698	-0.912123123370412
3522	CLTC	0.443164274889849	-0.279669411260826	0.139386030662833	-0.41348410281487
3523	TMED5	0.444232085341043	-0.271976049916794	0.0199478565648949	-0.653463424727708
3524	RSBN1	0.444652960276429	-0.279300233417258	0.127738812022333	-0.433295694482533
3525	RUNX3	0.446407263440433	0.271052991631583	0.0518073578794891	0.673657787147901
3526	RNPC3	0.446614021789174	0.272354634668452	0.102463278859065	0.906726184951171
3527	PSMC2	0.4475176179264	-0.27323996478282	0.140691405558045	-0.419039573518162
3528	NAA50	0.448761496415958	0.270846785837396	0.139372948176906	-0.410921479477392
3529	EXOC8	0.448839472580886	-0.273541064243968	0.120111515090146	0.441706480923358
3530	CTDSPL	0.448989302674659	-0.270151548704806	0.0291330696403241	-1.04988471189996
3531	FOXP4	0.449254255283335	-0.270133779888381	0.0199185270034167	-0.73299776386092
3532	ATP6V1B1	0.450002107195432	0.278178163258405	0.0744519259444133	0.494584170442948
3533	CA12	0.450566670768763	0.297306577514508	0.0587531369514631	0.598855909063704
3534	HIST2H2BF	0.450952320090954	0.27028541510976	0.0020845723886176	-0.876935310367591
3535	MACROD2	0.45120940930006	-0.271647236576681	0.13044831522656	0.655740826656577
3536	FBXL8	0.451282894528951	0.275870236614092	0.0716483205224852	0.574640485504959
3537	WNT11	0.452081001105914	0.278031183837046	0.0853588016335413	0.60271962431306
3538	TARSL2	0.452083046271373	-0.270766857852537	0.120691798208267	-0.442008541647278
3539	OSBP	0.452303816169303	-0.271071470517182	0.0476764699323164	-0.560343163074321
3540	SUOX	0.452482185206446	-0.268409234858614	0.134846442930308	0.43341633805295
3541	DARS	0.452623165233987	0.267339613401537	0.119650090824647	0.439216690358766
3542	MUC1	0.454166186859269	0.27291925424421	0.116152805233041	0.445292974612936
3543	LATS2	0.455257329759803	0.265820902172808	0.0277353011104765	-1.05900812060143
3544	CAPN1	0.455557984459277	0.267933483661761	0.101774062006237	0.456547607530808
3545	FHOD1	0.456303588005831	0.281931026537764	0.0389585419564276	0.596099398734757
3546	HOXB5	0.456990277077952	0.274317531400988	0.0881950798917404	-0.567076783191074
3547	FANCD2	0.457566228204727	0.268739899778545	0.00906581734498067	-1.05190817860368
3548	MFF	0.457692926427054	-0.280548313141766	0.107636364577072	0.466282796719167
3549	SAMM50	0.458076766387842	-0.268031244761288	0.0120613574279826	0.716014111027174
3550	DEFB1	0.45838954539401	-0.264236492677027	0.10971735405569	-0.639397437090421
3551	FBXO11	0.458750173330224	0.269709856516625	0.0355355640263431	1.46702219301978
3552	VHL	0.458962840111051	0.27075493600013	0.106132383071991	0.706991369898996
3553	CEP131	0.459018428824963	-0.269929454007249	0.00642282457636596	-0.797122389906056
3554	RPL34	0.459602179074223	-0.264963631015204	0.0426965675417718	-0.569757251175524
3555	RBM25	0.459775409213894	0.283109562107405	0.0125047814504073	-0.71426647542201
3556	BLOC1S3	0.460862066268431	-0.266908779457093	0.00731870556854525	0.780257602579779
3557	CCDC86	0.461212791118521	-0.262087973968509	0.121540210195257	-0.446813158367126
3558	EDRF1	0.462773832235352	0.262130849464361	0.00123861307753413	-1.25384577289844
3559	SARAF	0.46297478000879	-0.26210871868164	0.0821749075822907	-0.576396346056127
3560	DVL3	0.463814473949246	0.276728777732703	0.0225357429774494	-0.64301395265203
3561	FUCA1	0.46431964572381	0.26826555731014	0.0657967625444802	0.513982423403014
3562	DDX23	0.464428526280656	-0.262227380714745	0.0199637718699659	-0.652724157282488
3563	CD2AP	0.464586173245982	0.259996473148983	0.0235990643489389	-0.652134775709024
3564	PRRX1	0.464737107618432	0.261441149809478	0.00766333954778219	0.945060226393736
3565	DR1	0.465300663214627	-0.266104897898462	0.0326944570966438	-0.604764412346261
3566	TXN2	0.465727604981951	-0.262870153438717	0.00802560004349217	-0.73882422939202
3567	TEAD4	0.466845277595363	0.266867295826807	0.0196188626618663	-0.711420658939763
3568	TAPT1	0.466851825958982	-0.259918488940851	0.140332597035765	-0.523624778044725
3569	EIF3J	0.468366373467907	-0.26605581097334	0.128447172980346	0.430635979196241
3570	HMGN5	0.469337214461418	-0.262673336679776	0.100038176904151	-0.480922861942787
3571	PDRG1	0.470998652821045	0.259541879369774	0.135953746573938	-0.419792052017725
3572	ATP13A3	0.47177980448999	-0.262162011148964	0.0673323366584148	-0.549513553912276
3573	EIF2B5	0.472757359906039	-0.268517903083104	0.042700030481496	-0.565487309920013
3574	RABL3	0.473368541723655	-0.258486548241429	0.0721204875708151	-0.503879954048189
3575	IGF2BP2	0.473483377974552	0.254916226192144	0.112089260541468	-0.454776230809717
3576	CDH11	0.473922554555259	0.255892108010617	0.0965831401077859	0.466685412001134
3577	ITGB1	0.477486659051923	0.255839966059041	0.0204481272343443	0.655285684898723
3578	TMCO3	0.478111367010097	0.255236143518649	0.00287492789649971	1.00056043148702
3579	BCOR	0.478189051750869	-0.254692542214329	0.0652357455211258	-0.835784529325155
3580	NONO	0.478251521392741	-0.255937683477905	0.0247263193026874	-0.635449113789637
3581	RBM7	0.478996136574967	-0.251648280140957	0.0230552905654534	-0.657063207383158
3582	RANBP9	0.479380971405167	0.251881014523922	0.0680179060751074	-0.510921875354579
3583	EMC4	0.480234602468871	-0.262048927154161	0.130986814364494	0.440529312497456
3584	MFSD1	0.480249253149372	-0.25001944156403	0.119358064422602	-0.58175998743732
3585	EPSTI1	0.48092217354525	0.255010020330266	0.123012564248534	-0.512773058704291
3586	DTD1	0.482115694783975	0.249151755322633	0.0982005992822143	0.487910067594254
3587	HOMEZ	0.482286234212241	0.250897622189934	0.0497302763570537	-1.23637496391568
3588	DCN	0.482525261131459	0.252327963873024	0.0865338720328519	0.485836649354671
3589	RELB	0.482525908559119	0.252511569122872	0.121480124779965	0.475383973786807
3590	MAP1LC3A	0.48454770678736	0.2491030117233	0.0250748628606917	0.892249783759926
3591	UFSP2	0.485147498494159	-0.254547334730317	0.0345764493185736	-0.588570216966602
3592	NXF1	0.485498022891852	0.247794803475716	0.130860383801457	-0.430568574874049
3593	CLGN	0.48563360323645	-0.251556970960423	0.136556924065627	-0.415786105761148
3594	PROM1	0.488140321035511	-0.245747890191878	0.0242803181761649	-0.782939352211884
3595	SNRPA	0.48918822899932	-0.248562479121547	0.125189464577424	-0.442081736641232
3596	KIF1C	0.489213182572015	-0.247947053769425	0.036713668231687	-0.59128803856
3597	RAB23	0.489590848057866	-0.250781876005354	0.0479370881010829	0.548930204922757
3598	ARPC1B	0.490438727220483	0.250941122149007	0.0787397722311963	0.504269729024664
3599	ZGPAT	0.491033322703794	0.251127678283965	0.0148378891120106	-0.746526885219404
3600	MFAP5	0.491081255652157	0.261782239363473	0.0126063607354613	0.73319517847328
3601	BASP1	0.49152097383538	-0.250669190551148	0.0222780715879221	0.65064257206906
3602	AMN1	0.493586732839754	-0.244595427787284	0.127551922114289	0.846154669898684
3603	RECK	0.495648638778852	0.242359477691014	0.0162898467851202	0.794483588376443
3604	LUM	0.495817374617907	0.243964194287659	0.130358368019877	0.425245016575938
3605	UBQLN4	0.496533589156416	-0.243518364689871	0.0243286307495721	-0.634039484314325
3606	NECTIN3	0.496640749371045	-0.245077838982345	0.105037951634688	-0.470276570296293
3607	ASPN	0.497709712754031	-0.243296985711854	0.0198447481880011	0.657521404940547
3608	GZMH	0.49795959854189	-0.243994360442891	0.0741294161754859	1.00842292215394
3609	PPP2R5B	0.49866981829443	-0.240605843911356	0.129911639144548	-0.470356379833936
3610	TCF3	0.498767908533018	0.242546674676203	0.133286076004896	0.688498563204499
3611	STK3	0.499015734362581	0.242327589078315	0.11556491266798	0.445720824571644
3612	YBEY	0.499194893837579	-0.249126541763807	0.11940038524107	0.652098760699185
3613	C8B	0.500621644082605	0.353520637932677	0.0855024247818724	0.488053599185433
3614	LRRC41	0.501737058430625	0.244864251629049	0.0844441302716909	-0.496758635363191
3615	UBQLN2	0.502496573851456	-0.250155025947189	0.0284623404343414	-0.624391946011097
3616	SUCLA2	0.503454746438479	-0.237215450231273	0.0808276535405992	0.491453901135704
3617	ACTN1	0.504430928446198	0.238659498676664	0.00362155396655088	0.830794599178375
3618	HIST3H3	0.505402382525167	0.243123511649756	0.0235797364301758	-0.641834462264897
3619	HNRNPH1	0.507048442932958	-0.239538741179945	0.108421835052699	-0.455176565172865
3620	EHD4	0.507096974903278	0.236243477400096	0.121903368666361	0.432514047038887
3621	SCRN2	0.507543367792552	-0.237945420445302	0.084283367270615	0.48300876226748
3622	RBBP8	0.50967991507874	0.234220696769091	0.107985210546497	0.531771755477781
3623	C1orf122	0.510508089891536	-0.235988949879959	0.075586778470087	0.613982339879895
3624	GSTM5	0.51088887869068	0.233378019329973	0.0106424716618804	-0.722139063828534
3625	CLIC3	0.510950645255724	0.233048726300448	0.0734431408775395	0.561822957314913
3626	PREPL	0.512000517608897	-0.239213908271204	0.0739038003971971	-0.511507210052405
3627	CDA	0.514029562806864	-0.239218258799212	0.0584085058581887	0.629035409306034
3628	HTRA3	0.515603921182799	-0.23111052003693	0.0400946559027264	0.678522195913336
3629	LRP2	0.51701360570214	0.229826025575654	0.0722768967862666	0.601898818294096
3630	WDR13	0.517696661777901	-0.231391350613647	0.0313655542894791	-0.614662882658463
3631	ZNF292	0.51771585538012	-0.233061636605027	0.086467778328384	0.566830763563262
3632	KDM6A	0.518277411668397	0.235142013442313	0.0134273481181593	-0.83816549657435
3633	H2BC5	0.518574702847133	-0.234757750104602	0.0020845723886176	-0.876935310367591
3634	HIST4H4	0.518819146595443	0.228529400335655	0.000879454314993122	-0.95133868320903
3635	APOF	0.519294058919392	0.230785841142054	0.0247704065418873	0.636899038062558
3636	CNPY3	0.519799260408641	-0.235136848418255	0.0506204175139927	-0.550556238569441
3637	RFXAP	0.52060625463857	-0.229746373978001	0.0445037101389338	-0.726162447239525
3638	PPP2R5D	0.520832911513582	0.229121062892228	0.0572440181280704	-0.52913207484615
3639	BROX	0.52093178959655	0.235267030194391	0.104342967048526	0.453877019924576
3640	RBM15	0.521169826791829	0.232434380890047	0.070527004447272	-0.529295492549883
3641	IRAK4	0.521572552056806	0.228111794677144	0.112888995799334	-0.447608954228441
3642	SULT1C2	0.521899483830687	-0.22829993379766	0.0784040867784535	-0.575841789957226
3643	PDK3	0.522639967499876	-0.228334054346894	0.0129082228530324	-0.710390346706334
3644	GABPA	0.523037592910224	0.226801065556484	0.0189150400124952	-0.665079919609269
3645	FMOD	0.524244945383667	0.228708645613929	0.102701310869819	0.457408273175208
3646	GTSF1	0.525098804335193	-0.231243370905061	0.0667041183898652	-1.24656248452057
3647	SDC3	0.525690093363416	0.228664812862679	0.0706503861867176	0.87156667613764
3648	ITIH1	0.526327179693334	0.249247072515006	0.0969291266633465	0.469256391900779
3649	ARID2	0.526372513918143	0.226443071582058	0.0792549605901051	-0.491851922586967
3650	CSNK1G2	0.526437478894759	0.227878864292454	0.107160391768519	-0.469049372761195
3651	ADAM10	0.52646274560916	0.224952452624803	0.0178705638124645	0.672822136493747
3652	KCTD15	0.528916185061509	0.227773091104749	0.100476796332217	0.553588699994947
3653	TRIM26	0.529140230062084	-0.224303621260949	0.0759897975373542	-0.503445725437353
3654	C19orf33	0.529268281059736	0.228413926570989	0.0758950323519058	0.537533572817026
3655	TSEN2	0.529525791812658	0.225064298315956	0.0758300081973825	-1.04097808877904
3656	PSMA7	0.530155001944103	-0.224015580031924	0.0938781421014301	-0.463257243188634
3657	AGT	0.530771336715043	0.222573736314583	0.0293505808678236	0.607164574513328
3658	GAR1	0.531284134438995	0.224123574072924	0.121641457727323	0.438926389749898
3659	CES2	0.534395490333571	0.229040966038543	0.00134386772344364	1.06558268383777
3660	ANKRD49	0.534657698521457	-0.225474157050107	0.0290851840402179	-1.10656721349002
3661	PRCC	0.535451327337943	-0.225324816989952	0.0672260033063182	-0.511663061695779
3662	PCM1	0.5356064257165	-0.240662321338071	0.0655821425889283	-0.518338541972686
3663	DUS2	0.537094885140829	0.230300504546392	0.00885696549759859	1.36067975279534
3664	ENG	0.537404904345772	0.223701224985868	0.0860087029681499	0.483850368735749
3665	RBBP5	0.538223827636155	0.218732643264037	0.121562483490442	-0.441667026610372
3666	MB21D2	0.538354003804622	-0.228987357078025	0.00702772176306232	-0.839808580189
3667	ARHGAP15	0.539096703415908	0.226336055090249	0.120803804057301	-0.87224855477314
3668	ITPKB	0.539327232559674	0.224313055172793	0.00219928472471085	0.949455110306237
3669	EPM2A	0.53943277757659	-0.22817489188518	0.00843383104639441	1.34337949525082
3670	GGA1	0.541156523001734	-0.219003406577254	0.0751204596199994	-0.499142239565523
3671	HSPA9	0.541787901311963	0.231125822664743	0.0853182725065684	0.488233246592849
3672	GRAP2	0.541959692435829	0.230444320935694	0.0586490011226228	1.03498895356021
3673	SNRNP200	0.543683018070172	-0.215932526605038	0.0465527722426184	-0.561463288382073
3674	EIF2AK3	0.544291931471715	0.216687031388503	0.0881665726080073	-0.856785926036961
3675	DPT	0.544361801401078	0.234063393370769	0.0121071210856661	0.701097271854924
3676	VAMP5	0.545128841112861	0.217204565873484	0.09162802627446	0.555061951568046
3677	UBASH3B	0.545460263953303	-0.214996803686938	0.00584186826571866	1.08156890103179
3678	TMEM65	0.546440858705547	-0.215272282539867	0.0874625717315569	0.480542731444335
3679	ADNP2	0.546635128065546	-0.216427631574189	0.00786392461870317	1.76978505706188
3680	C5orf51	0.546992747972804	0.215869417712861	0.0039592510933182	-0.826259791521509
3681	VPS52	0.547363898806352	0.214466773692026	0.0106979432631291	-0.72141316218999
3682	DPP3	0.549113277637533	-0.216561800686047	0.0119853860090622	-0.702690814015672
3683	FNDC1	0.550798784818187	0.211731967208227	0.0399096274675547	0.609819713933165
3684	EXOC3	0.551306760101887	0.211778472266625	0.094642595699245	0.466593725156099
3685	RAB2B	0.553135049876053	-0.212449159596411	0.0890009853959748	-0.474016234798888
3686	LDHAL6A	0.553180343934992	-0.213126997275972	0.0380396870123788	0.5800989516364
3687	SMCHD1	0.55408945372717	0.211124285185683	0.047732129504963	-0.555926596802433
3688	ETHE1	0.55481601864662	-0.214056082471142	0.0932296312392204	0.469577153895191
3689	CACNA2D2	0.555073067565067	0.213694844452116	0.0778877755020797	0.876813173981127
3690	PSMA8	0.555108359697787	0.222781435556714	0.00141519680057913	-0.908054006109314
3691	LENG9	0.555398612080488	-0.209451356943569	0.0421560069636435	-1.03280234967727
3692	LIPE	0.555509860456156	0.209772006515221	0.0258716892765864	0.755213314637605
3693	CUL4B	0.556131249780739	-0.216817064050353	0.00489707967254847	-0.795687147764195
3694	UGGT1	0.557644519619339	0.214987093932909	0.118735679880686	-0.436937234095623
3695	OSGEPL1	0.558700430420692	-0.210885392665554	0.0849030369409714	-0.49450442054921
3696	ALS2	0.558789595938239	0.22309070328504	0.0148168651242207	-1.04044338840023
3697	B4GALT4	0.559868440029748	0.206649316692724	0.0172489805718292	-1.02221800956244
3698	KRT20	0.561536686852393	-0.243766265469208	0.0144492866463459	0.694471124726478
3699	PLA2G2A	0.562652784257631	0.206216500344421	0.104226081608827	0.50429258430518
3700	ADAMTS16	0.563696130864789	0.209753347926362	0.000339462475811119	-1.45864231096669
3701	GTPBP4	0.564678772006684	0.205901926122304	0.0604257044909747	-0.524951678291211
3702	FAM96B	0.564775987577986	-0.204109138064336	0.0433289426219966	0.589450642559875
3703	TMSB10	0.566354697681699	-0.209415284645018	0.0971419680187679	0.467994731010026
3704	MINDY2	0.567281758309886	0.203115159167264	0.0625366672806096	0.847135506891626
3705	VWA1	0.568802570968756	0.208172615813434	0.0611833043788425	-0.525278527740321
3706	WRB	0.569777514494319	0.203525657189942	0.0419137478706949	0.65918134448531
3707	PUS7L	0.569973464174666	-0.204593197692597	0.0947406791717918	-1.0432645011614
3708	SNX15	0.570116061470402	0.202895536302101	0.0589558891346976	-0.570290034837756
3709	APOC4	0.571388424882258	-0.20366670794516	0.066884426176682	0.837292300163239
3710	CTR9	0.573017341507819	0.201402356519735	0.00117532847924959	-0.92971323709877
3711	ZC3H15	0.57356652888044	-0.207522357337918	0.0387523576255533	-0.611931039608466
3712	ACTN3	0.57897396367612	0.20157360756329	0.00141319364982852	0.90663948877889
3713	HINT3	0.579015242644155	0.198014290688647	0.0689191171780425	-0.517075373776126
3714	RASIP1	0.580006350690395	0.197380154561436	0.0851764006849162	0.679716853806428
3715	CSTF1	0.581617283240755	-0.198816932260166	0.0360801910887324	-0.590580811714543
3716	ADIPOQ	0.581846848988176	-0.200841660253865	0.0955309886763099	0.557408696313639
3717	RNASE1	0.583172016904282	0.202223512641924	0.0356844842302808	0.590146930133668
3718	ABCC3	0.583924776772841	0.199761216095986	0.104951994953628	0.587709781383772
3719	NUP54	0.58665388880871	-0.195277955870765	0.0152258055567467	0.711216024559026
3720	ENPP4	0.58722090631854	0.196954468593868	0.0101498123590726	-0.74554366055123
3721	SLC4A2	0.588135967745719	-0.193143827128264	0.0612156525287118	0.519678420161319
3722	BSPRY	0.588203228227786	-0.195010315100174	0.10158306181057	0.620898002871055
3723	HNRNPA1L2	0.588634327773112	-0.197339662444599	0.085066922654573	-0.483597051433218
3724	PHGDH	0.589585953915209	-0.193446842479742	0.00962387411185882	-0.738436541492983
3725	CHMP4C	0.590057374729163	0.195989090132413	0.0333980845639358	0.704302792563739
3726	PINX1	0.591868897781401	-0.204843630210141	0.0964448556198792	-0.593946445547812
3727	STK38	0.592208463406662	0.189807771801964	0.09060064759646	-0.490017645138555
3728	TEAD2	0.593577005358909	-0.189125408352204	0.0196188626618663	-0.711420658939763
3729	METTL16	0.593689096607339	0.190509483900338	0.102457844181187	-0.477390688937824
3730	RAI14	0.595241162925786	-0.189472159949022	0.00661392544903461	0.770424069611847
3731	C17orf75	0.595480463572801	-0.200892419786691	0.0286148992965626	-0.61008384563363
3732	ANXA1	0.59780738673861	0.192955576242834	0.106860271582237	0.452125456015946
3733	LCAT	0.601054587047862	0.197210403864532	0.0372211405972872	1.35731009199615
3734	PAPOLA	0.601329843944107	0.199186427749873	0.0847202748693396	-0.495945166957006
3735	FABP5	0.601694863391468	0.185328049192036	0.0873376674647561	0.472778906985518
3736	PSME4	0.602225170713887	0.188439470973135	0.105705295037947	-0.459623672507842
3737	SLC5A6	0.602760096587849	0.191786558023859	0.0973675956344831	-0.750605913423136
3738	COQ8B	0.602776727098218	0.184758191058609	0.0601463466532293	0.522019054693603
3739	ARGLU1	0.603263441015687	-0.188220150857804	0.0573568821667101	0.524614670458096
3740	PDLIM3	0.603277896447129	0.186755521543864	0.0878428361028693	0.485539339789364
3741	NRP1	0.60446229898254	0.184678050880755	0.0595961346102029	0.52271929950723
3742	RTCA	0.604597782504201	-0.185255215052697	0.0691077623064696	-0.509019014918326
3743	ARFGAP2	0.604775272229013	0.184877337244408	0.0718540173305398	-0.50432538709103
3744	HPR	0.606828408849811	0.183856602003904	0.0225976753696709	0.643860559890635
3745	RPP40	0.607054371123461	0.184196993876665	0.0545781686796166	0.574803449762256
3746	DNAJC21	0.607699891319393	0.185313982365507	0.0181909966442516	0.6872581415159
3747	TIMM8A	0.608272428683225	-0.181897923272915	0.10342308631709	0.463645906211818
3748	NAA20	0.609209134576491	-0.18434344931779	0.0641316780192965	-0.537650081117973
3749	ZCRB1	0.610539467723896	-0.184548148832773	0.017006952146098	-0.814181312032167
3750	COL5A1	0.610619563483735	0.180866581488943	0.107858450769938	0.45217075166215
3751	SERPINA5	0.61205501724095	0.183837020855124	0.00636073031267965	0.780961773806162
3752	NFIB	0.613597707854198	0.181140440583365	0.046528765086921	-0.560229083421188
3753	GSDME	0.613669704180135	0.179432056032902	0.0576074328132175	0.53643097393228
3754	FBXL2	0.616271021811294	0.182810224883986	0.00132017791498659	1.07751189950033
3755	C6orf89	0.616915448875708	-0.179680690142795	0.0517536577626373	-0.648160865966411
3756	TPMT	0.617551826981868	-0.179669012058905	0.0185074034213134	-0.664089137456858
3757	LGR4	0.618496206944405	-0.18368559618818	0.0373843820187372	-1.18581704958508
3758	MRGBP	0.619634622379137	-0.178943117181524	0.019733227775141	-0.974717803962642
3759	PAXIP1	0.621915934603541	-0.188688303844754	0.027047700973961	-0.642788232417944
3760	TTC7B	0.621979418851427	0.176239847468584	0.0842253309123756	-0.612118022261151
3761	DDX41	0.622384328073887	-0.175842821051058	0.102143017984175	-0.459624110263566
3762	ING4	0.622457785994007	0.180951729716683	0.0196319445490019	-1.20158877177742
3763	TMCO6	0.628856156482084	-0.171576718827339	0.0226322874721677	0.814660033507941
3764	GOLPH3	0.629346177445596	-0.175309874912133	0.0359270876868352	-0.596156682096545
3765	CUEDC2	0.630515688788732	-0.171378190248619	0.0379046609594995	0.667002862618103
3766	TXNDC11	0.631249592400963	0.172896527275781	0.0894870752602204	-0.762757362439044
3767	ARID4B	0.633205211719237	-0.169907033469803	0.0839757926397838	-0.53065958360633
3768	STK17B	0.633467987500378	0.174358734054489	0.0557434526652842	0.566794089354425
3769	TPR	0.633527679874834	-0.169227298806434	0.0969915226610075	-0.463214963168099
3770	FNBP1L	0.634822173579884	0.171896496300207	0.028703564112012	-0.617206084384021
3771	TSPO	0.635415104618468	-0.169141987309199	0.018567386321839	0.662282690569857
3772	PRPF40A	0.635533436014668	0.191256755159324	0.0957068574237603	-0.48204895211298
3773	OAS1	0.638247240319333	0.167242146992462	0.0273023463672502	0.614312860181101
3774	SPAG1	0.639069636805751	0.170091794303155	0.0202803112784876	0.871203978983335
3775	TPI1	0.639474255561597	0.172523906506783	0.0409456574844864	0.581951141654531
3776	MAP3K3	0.639887079759512	-0.166702400192863	0.0884179630957135	0.573490732755751
3777	ZRANB2	0.640309066371595	-0.167374521266478	0.0516034294885045	0.56141149364326
3778	RCCD1	0.641065156489288	0.172180834691514	0.0736232398380027	0.82695940607173
3779	NOA1	0.641327991751022	-0.165325330836377	0.0099223154044519	0.806992688973075
3780	COPS8	0.642124761491177	-0.167101622128575	0.0746941586313684	-0.494808696180626
3781	MDN1	0.643003821800269	0.165244235873824	0.0542157093751953	-0.540644539798069
3782	ABCF1	0.643674830389838	-0.166187901487512	0.0400206498294811	-0.584176162219938
3783	MED26	0.644514865073016	0.168092894938217	0.00278420729085519	1.81611520314673
3784	CD248	0.645109426585692	-0.163745608929136	0.0467528125559485	1.11898763999807
3785	PPM1B	0.647478133063447	0.16187400087824	0.0526267430308968	-0.54639144717842
3786	PDE5A	0.648994003549676	0.161302057096647	0.00413982817093366	-1.77353460953959
3787	DPYSL5	0.655154169147197	-0.15967182892417	0.0644042870425135	-1.07603296388495
3788	DPCD	0.657170629463361	0.158742023866781	0.0263193718321588	0.628713788365136
3789	PASK	0.65794395369411	0.166525753486317	0.0724421186696752	1.50521623318059
3790	GNG2	0.658158656484309	0.164471219109512	0.0534523482132345	0.551581939893067
3791	TGFBR1	0.658409168664121	0.157422830940053	0.0369673807938558	1.64718931663114
